Database,TF,TargetGene,Tissue,Experiment
SPP,TEAD4,ACOT4,uterus,TEAD4 IP - ECC1 cells
SPP,JUN,ACOT4,vasculature,JUN IP
SPP,GATA3,ACOT4,mammarygland,GATA3 IP - MCF7 cells
SPP,NFYB,ACOT4,uterus,NFYB IP - HeLa cells
SPP,TP53,ACOT4,bone,TP53 IP | NUTL3 - SJSA-1
SPP,JUND,ACOT4,liver,JUND IP - HepG2 cells
SPP,TCF12,ACOT4,cns,TCF12 IP - SK-N-SH cells
SPP,CTCF,ACOT4,esophagus,"CTCF IP - HEEpiC cells, Rep 1 "
SPP,CEBPB,ACOT4,leukocytes,"CEBPB ChIP-Seq - K562, CEBPB IP | oxLDL  - Rep 208"
SPP,GATA2,ACOT4,hspcs,GATA2 IP
SPP,GABPA,ACOT4,liver,GABPA IP - MCF7 cells
SPP,NFYA,ACOT4,leukocytes,NFYA IP - K562 cells
SPP,TCF12,ACOT4,uterus,TCF12 IP - ECC1 cells
SPP,FOXA2,ACOT4,liver,FOXA2 IP - HepG2 cells
SPP,FOXA2,ACOT4,embryonictissue,FOXA2 IP - Rep 2
SPP,HIF1A,ACOT4,bone,HIF1A IP
SPP,CTCF,ACOT4,cns,"CTCF IP - SK-N-SH cells, Rep 1 "
SPP,MAX,ACOT4,stemcells,MAX IP - H1 cells
SPP,JQ1,ACOT4,prostate,"JQI | ERG ChIP-Seq - Rep 1, JQI | ERG ChIP-Seq - Rep 2"
SPP,ROSI,ACOT4,leukocytes,ROSI | SPI1 ChIP-Seq
