Database,TF,TargetGene,Tissue,Experiment
SPP,ZBTB7A,ELOVL5,uterus,ZBTB7A IP - ECC1 cells
SPP,JUN,ELOVL5,leukocytes,"JUN IP - K562 cells, Rep 1, JUN IP | IFNG - K562 cells, 30 min, JUN IP - K562 cells, Rep 2, JUN IP | IFNA1-13 - 30 min "
SPP,TCF3,ELOVL5,leukocytes,TCF3 IP - GM12878 cells
SPP,TBP,ELOVL5,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells"
SPP,GATA2,ELOVL5,leukocytes,"GATA2 IP - K562 cells, GATA2 IP - K562 cells"
SPP,GABPA,ELOVL5,leukocytes,"GABPA IP - Jurkat, Rep 2, GABPA IP - GM12878 cells, Rep 2 , GABPA IP - HL cells, GABPA IP - Jurkat, Rep 1, GABPA IP - K562 cells, GABPA IP - GM12878 cells, Rep 3 , GABPA IP - GM12878 cells, Rep 1 , GABPA IP - GM12878 cells, Rep 4 "
SPP,MYB,ELOVL5,leukocytes,"MYB IP - Jurkat, Rep 3, MYB IP - Jurkat, Rep 1, MYB IP - MOLT3, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 5, MYB IP - Jurkat, Rep 2"
SPP,CEBPB,ELOVL5,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP"
SPP,SPI1,ELOVL5,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 6 , SPI1 IP - GM12891 cells, SPI1 IP, SPI1 IP - U-937 cells, Rep 4 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP | RUNX1 KD, SPI1 IP, SPI1 IP - U-937 cells, Rep 3 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 1 , SPI1 IP - GM12878 cells, SPI1 IP - K562 cells, SPI1 IP - U-937 cells, Rep 5 , SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP, SPI1 IP - HL cells"
SPP,STAT1,ELOVL5,leukocytes,"STAT1 IP - Rep 1, STAT1 IP - Rep 4, STAT1 IP - Rep 2, STAT1 IP - Rep 3, STAT1 IP - Rep 5"
SPP,IFNG,ELOVL5,leukocytes,"STAT1 IP - Rep 1, STAT1 IP - Rep 4, STAT1 IP - Rep 2, STAT1 IP - Rep 3, JUN IP | IFNG - K562 cells, 30 min, MYC IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min, IRF1 IP | IFNG - K562 cells, 30 min, IRF1 IP | IFNG - K562 cells, 6 h, STAT1 IP - Rep 5"
SPP,FOXA1,ELOVL5,mammarygland,"FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2"
SPP,IRF1,ELOVL5,colon,IRF1 IP 
SPP,FOXP2,ELOVL5,cns,FOXP2 IP - PFSK-1 cells
SPP,CTCF,ELOVL5,leukocytes,"CTCF IP - GM18486 cells, Rep 3 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM2255 cells, Rep 3 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 2 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM2588 cells, Rep 3 , CTCF ChIP-Seq - GM12878, CTCF IP, CTCF IP - MS1 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM19240 cells, Rep 1 "
SPP,GATA2,ELOVL5,vasculature,GATA2 IP - HUVEC cells
SPP,ZNF143,ELOVL5,stemcells,ZNF143 IP - H1 cells
SPP,CREB1,ELOVL5,prostate,"CREB1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 ChIP-Seq - Rep 1, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP, CREB1 ChIP-Seq - LNCaP-abl"
SPP,ELF3,ELOVL5,pancreas,"ELF3 IP | KLF5 KO, ELF3 IP, ELF3 IP"
SPP,KLF5,ELOVL5,pancreas,"ELF3 IP | KLF5 KO, FOXA1 IP | KLF5 KO, KLF5 IP"
SPP,YY1,ELOVL5,leukocytes,"YY1 IP - K562 cells, Rep 1, YY1 IP - GM12891 cells, YY1 IP - GM12892 cells, Rep 1, YY1 IP - K562 cells, YY1 IP - GM12878 cells, YY1 IP - K562 cells, Rep 2"
SPP,EGR1,ELOVL5,leukocytes,EGR1 IP - K562 cells
SPP,GATA2,ELOVL5,prostate,"GATA2 ChIP-Seq, FOXA1 + FBS |Â GATA2 ChIP-Seq, GATA2 ChIP-Seq - Rep 1, GATA2 KD  |Â GATA2 ChIP-Seq, CON KD |Â GATA2 ChIP-Seq, CON KD + R1881 |Â GATA2 ChIP-Seq, GATA2 KD + R1881 |Â GATA2 ChIP-Seq, CON KD + FBS |Â GATA2 ChIP-Seq, CON KD  |Â GATA2 ChIP-Seq, GATA2 KD  |Â FOXA1 ChIP-Seq, GATA2 KD + R1881 |Â FOXA1 ChIP-Seq, GATA2 ChIP-Seq - Rep 2, FOXA1 KD |Â GATA2 ChIP-Seq"
SPP,CREB1,ELOVL5,liver,"CREB1 IP, CREB1 IP, CREB1 IP, CREB1 IP - HepG2 cells"
SPP,FOXA1,ELOVL5,prostate,"FOXA1 + FBS |Â GATA2 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, CON KD + R1881 |Â FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, EtOH | FOXA1 ChIP-Seq - Rep 2, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CON KD  |Â FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP, FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , GATA2 KD  |Â FOXA1 ChIP-Seq, GATA2 KD + R1881 |Â FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 2, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP-abl, CON KD |Â FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 KD |Â GATA2 ChIP-Seq"
SPP,REST,ELOVL5,leukocytes,REST IP - K562 cells
SPP,CEBPB,ELOVL5,colon,CEBPB IP - HCT116 cells
SPP,CREB1,ELOVL5,lung,"CREB1 IP - A549 cells, Rep 2, CREB1 IP | DEX - A549 cells, CREB1 IP - A549 cells, Rep 1"
SPP,PAX5,ELOVL5,leukocytes,"PAX5 IP - GM12878 cells, Rep 1, PAX5 IP - GM12892 cells, PAX5 IP - GM12878 cells, Rep 2"
SPP,EBF1,ELOVL5,adiposetissue,EBF1 IP
SPP,YY1,ELOVL5,stemcells,YY1 IP - H1 cells
SPP,ZEB1,ELOVL5,leukocytes,ZEB1 IP - GM12878 cells
SPP,TCF12,ELOVL5,lung,TCF12 IP - A549 cells
SPP,TP53,ELOVL5,mammarygland,TP53 IP
SPP,FOS,ELOVL5,leukocytes,"FOS IP - GM12878 cells, FOS IP - K562 cells"
SPP,MYC,ELOVL5,leukocytes,"MYC IP | IFNA1 - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min, MYC IP | IFNA1 - K562 cells, 30 min, MYC IP - K562 cells, Rep 1, MYC IP - K562 cells, Rep 2, MYC IP - NB4 cells"
SPP,IFNA1,ELOVL5,leukocytes,"MYC IP | IFNA1 - K562 cells, 6 h, IRF1 IP | IFNA1-13 - K562 cells, 6 h, MYC IP | IFNA1 - K562 cells, 30 min, JUN IP | IFNA1-13 - 30 min "
SPP,MAX,ELOVL5,colon,MAX IP - HCT116 cells
SPP,PBX3,ELOVL5,cns,PBX3 IP - SK-N-SH cells
