Database,TF,TargetGene,Tissue,Experiment
SPP,CEBPB,ELOVL6,leukocytes,"CEBPB IP - HL-60 cells, Rep 2 , CEBPB IP | oxLDL  - Rep 208, CEBPB ChIP-Seq - K562, CEBPB IP - K562 cells, CEBPB IP - HL-60 cells, Rep 1 , CEBPB IP - Rep 204, CEBPB IP - Rep 203"
SPP,SREBF2,ELOVL6,liver,SREBF2 IP | PRAV - HepG2 cells
SPP,PRAV,ELOVL6,liver,"SREBF2 IP | PRAV - HepG2 cells, SREBF1 IP | PRAV - HepG2 cells"
SPP,NANOG,ELOVL6,stemcells,"NANOG IP - Rep 1, NANOG IP - Rep 8 , NANOG IP - Rep 5 , NANOG IP - Rep 9 "
SPP,GABPA,ELOVL6,leukocytes,"GABPA IP - GM12878 cells, Rep 4 , GABPA IP - Jurkat, Rep 1, GABPA IP - K562 cells, GABPA IP - Jurkat, Rep 2, GABPA IP - GM12878 cells, Rep 2 , GABPA IP - GM12878 cells, Rep 5 , GABPA IP - GM12878 cells, Rep 1 , GABPA IP - GM12878 cells, Rep 3 "
SPP,MYB,ELOVL6,leukocytes,"MYB IP - MOLT3, MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 3, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 5"
SPP,CREB1,ELOVL6,prostate,"CREB1 ChIP-Seq - LNCaP-abl, CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2"
SPP,ELF1,ELOVL6,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells"
SPP,SP1,ELOVL6,leukocytes,"SP1 IP - K562 cells, SP1 IP - GM12878 cells"
SPP,MAX,ELOVL6,leukocytes,"MAX IP - K562 cells, Rep 2, MAX IP - K562 cells, MAX IP - GM12878 cells, MAX IP - NB4 cells"
SPP,TEAD4,ELOVL6,cns,TEAD4 IP - SK-N-SH cells
SPP,FOXA1,ELOVL6,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - LNCaP-abl, FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 KD |Â GATA2 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, FOXA1 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, EtOH | FOXA1 ChIP-Seq - , AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 2"
SPP,R1881,ELOVL6,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, GABPA IP | R1881, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 2"
SPP,GATA3,ELOVL6,mammarygland,"GATA3 IP - T47D cells, GATA3 IP - MCF7 cells"
SPP,ZBTB7A,ELOVL6,uterus,ZBTB7A IP - ECC1 cells
SPP,RELA,ELOVL6,adiposetissue,"RELA IP, RELA IP, RELA IP"
SPP,TP73,ELOVL6,bone,"TP73 IP - alpha isoform, Rep 1, TP73 IP - alpha isoform, Rep 2"
SPP,TEAD4,ELOVL6,leukocytes,TEAD4 IP - K562 cells
SPP,FOXA2,ELOVL6,stemcells,"FOXA2 IP - ES D5, FOXA2 IP - ES D7, FOXA2 IP - ES D10, FOXA2 IP - ES D2"
SPP,TBP,ELOVL6,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells"
SPP,E2F1,ELOVL6,prostate,"E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1"
SPP,SPI1,ELOVL6,leukocytes,"SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP, SPI1 IP - K562 cells, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP, SPI1 IP | RUNX1 KD, SPI1 IP - HL cells, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - GM12891 cells, SPI1 IP, SPI1 IP - GM12878 cells, SPI1 IP"
SPP,TEAD4,ELOVL6,liver,TEAD4 IP - HepG2 cells
SPP,MAX,ELOVL6,colon,MAX IP - HCT116 cells
SPP,USF1,ELOVL6,liver,USF1 IP - HepG2 cells
SPP,TFAP4,ELOVL6,leukocytes,"TFAP4 IP - Rep 1, TFAP4 IP - Rep 2"
SPP,TAL1,ELOVL6,leukocytes,TAL1 IP - K562 cells
SPP,ZBTB17,ELOVL6,bone,ZBTB17 IP
SPP,TBP,ELOVL6,stemcells,TBP IP - H1 cells
SPP,JUN,ELOVL6,leukocytes,"JUN IP - K562 cells, Rep 2, JUN IP | IFNA1-13 - 30 min , JUN IP - K562 cells, Rep 1, JUN IP | IFNA1-13 - K562 cells, 6 h, JUN IP | IFNG - K562 cells, 30 min"
SPP,EGR1,ELOVL6,leukocytes,EGR1 IP - K562 cells
SPP,HNF1B,ELOVL6,pancreas,HNF1B IP
SPP,MYC,ELOVL6,mammarygland,"MYC IP, MYC IP - MCF-10A cells, DHT | MYC ChIP-Seq, MYC IP | 4HT - MCF10A cells"
SPP,UBTF,ELOVL6,leukocytes,"UBTF IP - K562 cells, UBTF IP - K562 cells"
SPP,RUNX1,ELOVL6,hspcs,RUNX1
SPP,FOXA1,ELOVL6,stemcells,FOXA1 IP - Rep 5 
SPP,FOSL1,ELOVL6,leukocytes,FOSL1 IP - K562 cells
SPP,CEBPB,ELOVL6,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP"
SPP,BHLHE40,ELOVL6,liver,BHLHE40 IP - HepG2 cells
SPP,CDX2,ELOVL6,colon,CDX2 IP | 125DVD3
SPP,125DVD3,ELOVL6,colon,"CDX2 IP | 125DVD3, CEBPB IP | 125DVD3"
SPP,RELA,ELOVL6,leukocytes,"RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM19193 cells, RELA IP - IVD Th1 cells, PIA, RELA IP | TNF - GM19099 cells"
SPP,TNF,ELOVL6,leukocytes,"RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM19193 cells"
SPP,YY1,ELOVL6,leukocytes,"YY1 IP - GM12891 cells, YY1 IP - K562 cells, Rep 2, YY1 IP - K562 cells, Rep 1, YY1 IP - GM12878 cells, YY1 IP - GM12892 cells, Rep 1"
SPP,TEAD4,ELOVL6,stemcells,TEAD4 IP - H1 cells
SPP,HEY1,ELOVL6,leukocytes,HEY1 IP - K562 cells
