Database,TF,TargetGene,Tissue,Experiment
SPP,FOXA1,CYP2C8,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , DHT | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, POU2F1 KD + DHT | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, CON KD | FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - LNCaP-abl, FOXA1 ChIP-Seq, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq"
SPP,R1881,CYP2C8,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 1, GATA2 KD + R1881 | FOXA1 ChIP-Seq"
SPP,PIAS1,CYP2C8,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1"
SPP,FOXP1,CYP2C8,prostate,DHT | FOXP1 ChIP-Seq
SPP,DHT,CYP2C8,prostate,"DHT | FOXP1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, POU2F1 KD + DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq"
SPP,FOXA1,CYP2C8,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2"
SPP,DEX,CYP2C8,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2"
SPP,CEBPB,CYP2C8,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP"
SPP,CREB1,CYP2C8,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1"
SPP,17BE2,CYP2C8,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1"
SPP,MYC,CYP2C8,mammarygland,DHT | MYC ChIP-Seq
SPP,DHT,CYP2C8,mammarygland,DHT | MYC ChIP-Seq
SPP,SPI1,CYP2C8,leukocytes,"SPI1 IP - K562 cells, SPI1 IP, SPI1 IP - HL cells, SPI1 IP - GM12878 cells"
SPP,CEBPB,CYP2C8,leukocytes,CEBPB IP
SPP,IRF1,CYP2C8,colon,IRF1 IP 
SPP,POU2F1,CYP2C8,prostate,POU2F1 KD + DHT | FOXA1 ChIP-Seq
SPP,FOXP1,CYP2C8,colon,FOXP1 IP 
SPP,KLF5,CYP2C8,stomach,KLF5 IP - KATOIII
SPP,HOXA4,CYP2C8,colon,HOXA4 IP 
SPP,FOXA2,CYP2C8,stemcells,"FOXA2 IP - ES D2, FOXA2 IP - ES D10"
SPP,CDX2,CYP2C8,colon,CDX2 IP | 125DVD3
SPP,125DVD3,CYP2C8,colon,CDX2 IP | 125DVD3
SPP,FOXA1,CYP2C8,liver,"FOXA1 IP - HepG2 cells, Rep 1"
SPP,MAX,CYP2C8,liver,MAX IP - MCF7 cells
SPP,AR,CYP2C8,prostate,AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq
SPP,E2F1,CYP2C8,mammarygland,E2F1 IP - MCF7 cells
SPP,ZNF143,CYP2C8,stemcells,ZNF143 IP - H1 cells
SPP,GATA2,CYP2C8,prostate,GATA2 KD + R1881 | FOXA1 ChIP-Seq
