Database,TF,TargetGene,Tissue,Experiment
SPP,CREB1,CYP4A11,liver,CREB1 IP - HepG2 cells
SPP,CDX2,CYP4A11,colon,"CDX2 IP | 125DVD3, CDX2 IP"
SPP,125DVD3,CYP4A11,colon,"CDX2 IP | 125DVD3, CEBPB IP | 125DVD3"
SPP,CTCF,CYP4A11,bone,CTCF IP - Osteoblasts 
SPP,CTCF,CYP4A11,vasculature,"CTCF IP - HUVEC cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - AoAFC cells, Rep 1 , CTCF IP - HUVEC cells, Rep 1 , CTCF IP - AoAFC cells, Rep 2 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HUVEC cells , CTCF IP - HPAF cells, Rep 2 , CTCF IP - HBMEC cells, Rep 2 "
SPP,FOXA1,CYP4A11,mammarygland,"TNF | FOXA1 ChIP-Seq - Rep 2, 17BE2 + TNF | FOXA1 ChIP-Seq - Rep 1, 17BE2 + TNF | FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq"
SPP,TNF,CYP4A11,mammarygland,TNF | FOXA1 ChIP-Seq - Rep 2
SPP,CTCF,CYP4A11,mammarygland,"CTCF IP - HMF cells, Rep 2 , CTCF IP - MCF-7 cells Rep 2 , CTCF IP - HMEC cells , CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 1 , CTCF IP - HMEC cells, Rep 2 , CTCF IP - HMEC cells, Rep 1 , CTCF IP - MCF7 cells"
SPP,FOXA1,CYP4A11,prostate,"FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - LNCaP-abl, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, GATA2 KD  | FOXA1 ChIP-Seq"
SPP,CTCF,CYP4A11,leukocytes,"CTCF IP - UT-7 cells, Rep 3 , CTCF IP - GM12865 cells, Rep 3 , CTCF IP - GM10847 cells, Rep 2 , CTCF IP - KU812 cells, Rep 13 , CTCF IP - KU812 cells, Rep 5 , CTCF IP - GM12870 cells , CTCF IP - GM19099 cells, Rep 1 , CTCF IP - F36P cells, Rep 6 , CTCF IP - GM12867 cells , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - K562 cells, Rep 11 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM06990 cells, Rep 1 , CTCF IP - F36P cells, Rep 15 , CTCF IP - GM12865 cells, Rep 2 , CTCF IP - GM12890 cells, Rep 2 , CTCF IP - GM2255 cells, Rep 1 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - GM12872 cells, Rep 3 , CTCF IP - K562 cells, CTCF IP - GM12878 cells, Rep 1 , CTCF IP - HL , CTCF IP - GM11994 cells, Rep 1, CTCF IP - GM12864 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP - GM12154 cells, Rep 1, CTCF IP - GM12864 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 1 , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - GM12869 cells , CTCF IP - HeLa cells, Rep 2 , CTCF ChIP-Seq - GM12878, CTCF IP - K562 cells, Rep 15 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 2 , CTCF IP - NB4 cells , CTCF IP - GM12865 cells, Rep 1 , CTCF IP - GM12871 cells , CTCF IP - GM2255 cells, Rep 3 , CTCF IP - GM2588 cells, Rep 3 , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - GM12868 cells , CTCF IP -  DND , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - K562 cells , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - GM12874 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 2 , CTCF IP - GM12872 cells, Rep 1 , CTCF IP - K562 cells, Rep 12 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP - F36P cells, Rep 3 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12864 cells, Rep 3 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - KU812 cells, Rep 9 , CTCF IP - MS1 cells, Rep 1 , CTCF IP - HL-60 cells, Rep 7 , CTCF IP - GM19193 cells, Rep 1 , CTCF IP - GM12875 cells, Rep 2 , CTCF IP - GM18951 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM12814 cells, Rep 1, CTCF IP - GM12154 cells, Rep 2, CTCF IP - K562 cells, CTCF IP - GM12866 cells , CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM12878 cells , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM2588 cells, Rep 1 , CTCF IP - GM18526 cells, Rep 1 , CTCF IP - K562 cells, Rep 14 , CTCF IP - GM06990 cells, Rep 2 , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - K562 cells, Rep 13 , CTCF IP, CTCF IP - GM06986 cells, CTCF IP - F36P cells, Rep 10 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 1 , CTCF IP - GM12874 cells, Rep 1 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - K562 cells, Rep 2 , CTCF IP - F36P cells, Rep 7 , CTCF IP - K562 cells, Rep 16 , CTCF IP - GM11994 cells, Rep 2, CTCF IP - GM12872 cells, Rep 2 , CTCF IP - GM2630 cells, Rep 1 "
