Database,TF,TargetGene,Tissue,Experiment
SPP,FOXA1,CYP2C9,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2"
SPP,17BE2,CYP2C9,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1"
SPP,FOXA1,CYP2C9,prostate,"WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP-abl, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq"
SPP,AR,CYP2C9,prostate,"WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq"
SPP,ZNF143,CYP2C9,stemcells,ZNF143 IP - H1 cells
SPP,PDX1,CYP2C9,pancreas,PDX1 IP
SPP,ZBTB17,CYP2C9,bone,"ZBTB17 IP, ZBTB17 IP"
SPP,CEBPB,CYP2C9,stemcells,"CEBPB IP, CEBPB IP"
SPP,USF1,CYP2C9,colon,USF1 IP - HCT116 cells
SPP,FOXA1,CYP2C9,lung,"FOXA1 IP - A549 cells, FOXA1 IP | DEX - A549 cells"
SPP,DEX,CYP2C9,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2"
SPP,GATA3,CYP2C9,mammarygland,"GATA3 IP - T47D cells, GATA3 IP - MCF7 cells"
SPP,FOXA1,CYP2C9,pancreas,"FOXA1 IP, FOXA1 IP | KLF5 KO"
SPP,KLF5,CYP2C9,pancreas,FOXA1 IP | KLF5 KO
SPP,GATA2,CYP2C9,prostate,"GATA2 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq"
SPP,CTCF,CYP2C9,kidney,"CTCF IP - RPTEC cells, Rep 2 "
SPP,ZNF263,CYP2C9,kidney,ZNF263 IP - HEK293 cells
SPP,CEBPB,CYP2C9,lung,CEBPB ChIP-Seq - A549
SPP,DEX,CYP2C9,lung,FOXA1 IP | DEX - A549 cells
