TargetGene,TF,Library/PMID,Tissue,Paper Links
LPIN1,"NFYA, NFYB, NFYC, SREBF1",19553673,"Adipose tissue, Skeletal muscle, Liver",https://pubmed.ncbi.nlm.nih.gov/19553673/
