Database,TF,TargetGene,Tissue,Experiment
SPP,IRF1,OLAH,leukocytes,"IRF1 IP | IFNG - K562 cells, 30 min, IRF1 IP | IFNG - K562 cells, 6 h, IRF1 IP | IFNA1-13 - K562 cells, 6 h, IRF1 IP - Rep 2, IRF1 IP - Rep 4, IRF1 IP - Rep 1, IRF1 IP - Rep 3"
SPP,IFNG,OLAH,leukocytes,"IRF1 IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 5, STAT1 IP - Rep 6, IRF1 IP | IFNG - K562 cells, 6 h, IRF1 IP - Rep 2, IRF1 IP - Rep 4, IRF1 IP - Rep 1, STAT1 IP - Rep 2, STAT1 IP - Rep 1, MYC IP | IFNG - K562 cells, 6 h, STAT1 IP - Rep 4, MYC IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 3, IRF1 IP - Rep 3"
SPP,FOXA1,OLAH,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP - T47D cells, FOXA1 IP - T47D, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2"
SPP,17BE2,OLAH,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2"
SPP,CEBPB,OLAH,colon,CEBPB IP | 125DVD3
SPP,125DVD3,OLAH,colon,CEBPB IP | 125DVD3
SPP,E2F6,OLAH,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells"
SPP,TP53,OLAH,bone,"TP53 IP | TP53RR OE, TP53 IP | TP53 OE, TP53 IP | TP53EE OE, TP53 IP | TP53EE/RR OE, TP53 IP | NUTL3 - SJSA-1"
SPP,SPI1,OLAH,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP, ROSI | SPI1 ChIP-Seq, SPI1 IP, SPI1 IP, SPI1 IP - K562 cells, SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, SPI1 IP, SPI1 IP - HL cells, SPI1 IP - GM12891 cells, SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP"
SPP,MYC,OLAH,leukocytes,"MYC IP - K562 cells, Rep 1, MYC IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min, MYC IP - K562 cells, Rep 2"
SPP,FOXA2,OLAH,liver,FOXA2 IP - HepG2 cells
SPP,CEBPB,OLAH,lung,"CEBPB ChIP-Seq - IMR90, CEBPB ChIP-Seq - A549"
SPP,STAT1,OLAH,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 6, STAT1 IP - Rep 2, STAT1 IP - Rep 1, STAT1 IP - Rep 4, STAT1 IP - Rep 3"
SPP,MAX,OLAH,stemcells,MAX IP - H1 cells
SPP,STAT3,OLAH,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 12 h, STAT3 IP - MCF10A cells, Rep 2, STAT3 IP | 4HT - MCF10 cells, 36 h"
SPP,4HT,OLAH,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, STAT3 IP | 4HT - MCF10 cells, 36 h, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 36 h"
SPP,JUN,OLAH,mammarygland,"JUN IP - Rep 1, JUN IP - Rep 2"
SPP,ROSI,OLAH,leukocytes,ROSI | SPI1 ChIP-Seq
SPP,FOS,OLAH,mammarygland,"FOS IP | 4HT - MCF10A cells, 4 h, FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 36 h"
SPP,IFNA1,OLAH,leukocytes,"IRF1 IP | IFNA1-13 - K562 cells, 6 h"
