Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
151,151,151,SPP,TNF,HACD1,leukocytes,"RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM18505 cells"
152,152,152,SPP,MAX,HACD1,lung,MAX IP - A549 cells
153,153,153,SPP,TP53,HACD1,lung,"TP53 IP - propapoptic, Rep 1"
154,154,154,SPP,FOXA2,HACD1,embryonictissue,FOXA2 IP - Rep 2
155,155,155,SPP,YY1,HACD1,uterus,YY1 IP - ECC1 cells
156,156,156,SPP,IRF1,HACD1,colon,IRF1 IP 
157,157,157,SPP,MAFF,HACD1,leukocytes,MAFF IP - K562 cells
158,158,158,SPP,E2F6,HACD1,stemcells,E2F6 IP - H1 cells
159,159,159,SPP,ELF1,HACD1,liver,ELF1 IP - HepG2 cells
160,160,160,SPP,MYC,HACD1,uterus,MYC IP - HeLa cells
161,161,161,SPP,AR,HACD1,prostate,"WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq"
162,162,162,SPP,HEY1,HACD1,liver,HEY1 IP - HepG2 cells
163,163,163,SPP,UBTF,HACD1,leukocytes,UBTF IP - K562 cells
164,164,164,SPP,E2F4,HACD1,mammarygland,E2F4 IP | 4HT - MCF10 cells
165,165,165,SPP,BHLHE40,HACD1,leukocytes,"BHLHE40 IP - K562 cells, BHLHE40 IP - GM12878 cells"
166,166,166,SPP,MXI1,HACD1,lung,MXI1 IP - IMR cells
167,167,167,SPP,MYBL2,HACD1,liver,MYBL2 IP - HepG2 cells
168,168,168,SPP,CTCF,HACD1,skeletalmuscle,"CTCF IP - HSMM cells, Rep 2 , CTCF IP - HSMM cells, Rep 1 "
169,169,169,SPP,TP63,HACD1,skin,TP63 IP
170,170,170,SPP,CREB1,HACD1,stemcells,CREB1 IP - H1 cells
171,171,171,SPP,POU2F1,HACD1,prostate,"FOXA1 KD + DHT | POU2F1 ChIP-Seq, POU2F1 KD + DHT | FOXA1 ChIP-Seq"
172,172,172,SPP,ETS1,HACD1,leukocytes,ETS1 IP
173,173,173,SPP,YY1,HACD1,colon,YY1 IP - HCT116 cells
174,174,174,SPP,MAX,HACD1,stemcells,MAX IP - H1 cells
175,175,175,SPP,REST,HACD1,colon,REST IP - HCT116 cells
176,176,176,SPP,HOXA4,HACD1,colon,HOXA4 IP 
177,177,177,SPP,TCF12,HACD1,lung,TCF12 IP - A549 cells
178,178,178,SPP,STAT1,HACD1,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 3"
179,179,179,SPP,JUND,HACD1,liver,JUND IP - HepG2 cells
180,180,180,SPP,ATF2,HACD1,leukocytes,ATF2 IP - GM12878 cells
181,181,181,SPP,MYC,HACD1,mammarygland,DHT | MYC ChIP-Seq
182,182,182,SPP,SATB1,HACD1,liver,SATB1 IP
183,183,183,SPP,HOXA6,HACD1,colon,HOXA6 IP 
184,184,184,SPP,CTCF,HACD1,esophagus,"CTCF IP - HEEpiC cells, Rep 1 , CTCF IP - HEEpiC cells, Rep 2 "
185,185,185,SPP,SRF,HACD1,mammarygland,SRF IP - MCF7 cells
186,186,186,SPP,ELF1,HACD1,leukocytes,ELF1 IP - SK-N-SH cells
187,187,187,SPP,BATF,HACD1,leukocytes,BATF IP - GM12878 cells
188,188,188,SPP,EGR1,HACD1,colon,EGR1 IP - HCT116 cells
189,189,189,SPP,ZBTB7A,HACD1,leukocytes,ZBTB7A IP - SK-N-SH cells
190,190,190,SPP,MAZ,HACD1,liver,MAZ IP - HepG2 cells
191,191,191,SPP,125DVD3,HACD1,colon,CEBPB IP | 125DVD3
192,192,192,SPP,TEAD4,HACD1,uterus,TEAD4 IP - ECC1 cells
193,193,193,SPP,STAT3,HACD1,mammarygland,"STAT3 IP - MCF10A cells, Rep 2"
194,194,194,SPP,USF1,HACD1,colon,USF1 IP - HCT116 cells
195,195,195,SPP,GABPA,HACD1,prostate,GABPA IP - Rep 1
196,196,196,SPP,OTX2,HACD1,stemcells,OTX2 IP - Rep 10 
