Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
23,23,23,SPP,JUN,TECR,mammarygland,"JUN IP - Rep 1, JUN IP, JUN IP | CPDA, JUN IP - Rep 2, JUN IP | DEX"
24,24,24,SPP,MXI1,TECR,uterus,MXI1 IP - HeLa cells
25,25,25,SPP,SPI1,TECR,leukocytes,"SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP, SPI1 IP - U-937 cells, Rep 4 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 1 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, SPI1 IP - K562 cells, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP, SPI1 IP - GM12891 cells, SPI1 IP"
26,26,26,SPP,E2F4,TECR,leukocytes,"E2F4 IP - K562 cells, E2F4 IP - GM12878 cells"
27,27,27,SPP,MAZ,TECR,liver,MAZ IP - HepG2 cells
28,28,28,SPP,TP53,TECR,bone,TP53 IP | TP53EE/RR OE
29,29,29,SPP,FOXA1,TECR,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 KD | GATA2 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CON KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq"
30,30,30,SPP,ATF3,TECR,colon,"ATF3 IP | CAMPTO, ATF3 IP, ATF3 IP - HCT116 cells"
31,31,31,SPP,ZEB1,TECR,liver,ZEB1 IP - HepG2 cells
32,32,32,SPP,ARNTL,TECR,colon,ARNTL IP - Rep 1 
33,33,33,SPP,TP73,TECR,bone,"TP73 IP - alpha isoform, Rep 2, TP73 IP - beta isoform, Rep 2, TP73 IP - alpha isoform, Rep 1, TP73 IP - beta isoform, Rep 1"
34,34,34,SPP,EGR1,TECR,leukocytes,EGR1 IP - K562 cells
35,35,35,SPP,STAT3,TECR,leukocytes,"STAT3 IP - U-2932, STAT3 IP - SU-DHL-6, STAT3 IP - OCI-LY7, STAT3 IP - SU-DHL-4, STAT3 IP - SU-DHL-2"
36,36,36,SPP,BHLHE40,TECR,leukocytes,"BHLHE40 IP - K562 cells, BHLHE40 IP - GM12878 cells"
37,37,37,SPP,TP63,TECR,skin,"TP63 IP, TP63 IP, TP63 IP - Adriam, Rep 1, TP63 IP | BANF1 KD, TP63 IP"
