Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
236,236,236,SPP,NFYA,SCD,colon,NFYA IP 
237,237,237,SPP,JUN,SCD,colon,JUN IP 
238,238,238,SPP,FOXP1,SCD,prostate,"DHT | FOXP1 ChIP-Seq, FOXP1 ChIP-Seq"
239,239,239,SPP,MEF2B,SCD,kidney,MEF2B IP | MEF2B OE - Rep 2
240,240,240,SPP,REST,SCD,mammarygland,REST IP - MCF7 cells
241,241,241,SPP,GABPA,SCD,leukocytes,"GABPA IP - Jurkat, Rep 2"
242,242,242,SPP,EPAS1,SCD,kidney,"ARNT IP | EPAS1 OE, EPAS1 IP | EPAS1 OE"
243,243,243,SPP,CTCF,SCD,pancreas,CTCF IP
244,244,244,SPP,ATF3,SCD,colon,ATF3 IP - HCT116 cells
245,245,245,SPP,SP1,SCD,liver,SP1 IP - HepG2 cells
246,246,246,SPP,KLF5,SCD,pancreas,FOXA1 IP | KLF5 KO
247,247,247,SPP,ZEB1,SCD,leukocytes,ZEB1 IP - GM12878 cells
248,248,248,SPP,22RHC; INS,SCD,liver,SREBF1 IP | INS + 22RHC - HepG2 cells
249,249,249,SPP,GATA4,SCD,stomach,GATA4 IP - AGS
250,250,250,SPP,ATF2,SCD,colon,ATF2 IP 
