Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
221,221,221,SPP,MAZ,ACLY,liver,MAZ IP - HepG2 cells
222,222,222,SPP,GATA4,ACLY,stomach,GATA4 IP - AGS
223,223,223,SPP,JUND,ACLY,vasculature,JUND IP
224,224,224,SPP,TEAD4,ACLY,liver,TEAD4 IP - HepG2 cells
225,225,225,SPP,E2F4,ACLY,leukocytes,E2F4 IP - K562 cells
226,226,226,SPP,MTA3,ACLY,leukocytes,MTA3 IP - GM12878 cells
227,227,227,SPP,JUND,ACLY,colon,JUND IP - HCT116 cells
228,228,228,SPP,MXI1,ACLY,liver,MXI1 IP - HepG2 cells
229,229,229,SPP,JUND,ACLY,liver,JUND IP - HepG2 cells
230,230,230,SPP,REST,ACLY,lung,REST IP - A549 cells
231,231,231,SPP,HOXA4,ACLY,colon,HOXA4 IP 
232,232,232,SPP,MYC,ACLY,lung,MYC IP - A549 cells
233,233,233,SPP,SIX5,ACLY,stemcells,SIX5 IP - H1 cells
234,234,234,SPP,SP1,ACLY,lung,SP1 IP - A549 cells
235,235,235,SPP,SRF,ACLY,leukocytes,SRF IP - SK-N-SH cells
236,236,236,SPP,YY1,ACLY,stemcells,YY1 IP - H1 cells
237,237,237,SPP,PBX3,ACLY,lung,PBX3 IP - A549 cells
238,238,238,SPP,HOXA6,ACLY,colon,HOXA6 IP 
239,239,239,SPP,CTCF,ACLY,bone,CTCF IP - Osteoblasts 
240,240,240,SPP,ZBTB7A,ACLY,uterus,ZBTB7A IP - ECC1 cells
241,241,241,SPP,SREBF1,ACLY,liver,SREBF1 IP | INS + 22RHC - HepG2 cells
242,242,242,SPP,22RHC; INS,ACLY,liver,SREBF1 IP | INS + 22RHC - HepG2 cells
243,243,243,SPP,STAT5A,ACLY,leukocytes,STAT5A IP - GM12878 cells
244,244,244,SPP,FOXA2,ACLY,embryonictissue,FOXA2 IP - Rep 2
