Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
10,10,10,SPP,ATF3,ELOVL3,colon,"ATF3 IP - HCT116 cells, ATF3 IP | CAMPTO"
11,11,11,SPP,YY1,ELOVL3,colon,YY1 IP - HCT116 cells
12,12,12,SPP,BHLHE40,ELOVL3,leukocytes,"BHLHE40 IP - K562 cells, BHLHE40 IP - GM12878 cells"
13,13,13,SPP,CEBPB,ELOVL3,leukocytes,"CEBPB IP, CEBPB ChIP-Seq - K562, CEBPB IP - Rep 204, CEBPB IP - HL-60 cells, Rep 2 , CEBPB IP | oxLDL  - Rep 208, CEBPB IP, CEBPB IP - Rep 203, CEBPB IP | oxLDL  - Rep 205, CEBPB IP, CEBPB IP, CEBPB IP - HL-60 cells, Rep 1 , CEBPB IP - Rep 201, CEBPB IP | oxLDL  - Rep 206, CEBPB IP, CEBPB IP| oxLDL  - Rep 207"
14,14,14,SPP,CTCF,ELOVL3,adiposetissue,"CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 0, CTCF ChIP-Seq - d 3, CTCF ChIP-Seq - d 9"
15,15,15,SPP,SRF,ELOVL3,stemcells,"SRF IP - Rep 5 , SRF IP - Rep 4 , SRF IP - Rep 6 , SRF IP - Rep 1 , SRF IP - Rep 2 , SRF IP - Rep 3 , SRF IP - Rep 7 "
16,16,16,SPP,REST,ELOVL3,cns,"REST IP - PFSK1 cells, Rep 2, REST IP - U87 cells, REST IP - SK cells"
17,17,17,SPP,ZEB1,ELOVL3,leukocytes,ZEB1 IP - GM12878 cells
18,18,18,SPP,FOXA1,ELOVL3,pancreas,"FOXA1 IP, FOXA1 IP | KLF5 KO, FOXA1 IP"
19,19,19,SPP,YY1,ELOVL3,uterus,YY1 IP - ECC1 cells
20,20,20,SPP,CTCF,ELOVL3,mammarygland,"CTCF IP - HMF cells, Rep 1 , CTCF IP - MCF-7 cells Rep 2 , CTCF IP - T47D cells, CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 2 , CTCF IP - MCF7 cells"
21,21,21,SPP,RELA,ELOVL3,adiposetissue,"RELA IP, RELA IP, RELA IP, RELA IP"
22,22,22,SPP,MYC,ELOVL3,leukocytes,"MYC IP - NB4 cells, MYC IP - K562 cells, Rep 1, MYC IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min"
23,23,23,SPP,CTCF,ELOVL3,skin,"CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - NHDF cells , CTCF IP - HFFC cells, Rep 1 , CTCF IP - NHDF cells, Rep 1 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - HFFC cells, Rep 3 , CTCF IP - NHEK cells, Rep 2 , CTCF IP - BJ cells, Rep 2 , CTCF IP - NHEK cells , CTCF IP - BJ cells, Rep 1 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - AG09309 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 1 "
24,24,24,SPP,CTCF,ELOVL3,erythroidlineage,"CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - HEL 92.1.7 cells, Rep 1 , CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - Erythroid cells, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 7 , CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - HEL 92.1.7 cells, Rep 13 , CTCF IP - HEL 92.1.7 cells, Rep 4 , CTCF IP - HEL 92.1.7 cells, Rep 10 , CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 14 "
25,25,25,SPP,CTCF,ELOVL3,kidney,"CTCF IP - HEK293 cells, Rep 2 , CTCF IP - RPTEC cells, Rep 1 , CTCF IP - HEK293 cells, Rep 1 , CTCF IP - HRE cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HRE cells, Rep 2 "
26,26,26,SPP,CREB1,ELOVL3,prostate,"FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 ChIP-Seq - Rep 1, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP-abl, CREB1 ChIP-Seq - Rep 2"
27,27,27,SPP,FOXA1,ELOVL3,prostate,"FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP-abl, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2"
28,28,28,SPP,CTCF,ELOVL3,placenta,"CTCF IP - HVMF cells, Rep 2 , CTCF IP - HVMF cells, Rep 1 "
29,29,29,SPP,ZBTB7A,ELOVL3,leukocytes,ZBTB7A IP - SK-N-SH cells
30,30,30,SPP,MAX,ELOVL3,leukocytes,"MAX IP - K562 cells, Rep 1, MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - GM12878 cells, MAX IP - K562 cells"
31,31,31,SPP,JUN,ELOVL3,uterus,JUN IP - HeLa cells
32,32,32,SPP,CTCF,ELOVL3,sensory,"CTCF IP - HRPEpiC cells, Rep 2 , CTCF IP - WERI , CTCF IP - WERI-Rb-1- cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 1 "
33,33,33,SPP,FOXA1,ELOVL3,mammarygland,"FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2"
34,34,34,SPP,MYC,ELOVL3,mammarygland,"MYC IP - MCF-10A cells, DHT | MYC ChIP-Seq, MYC IP | 4HT - MCF10A cells"
35,35,35,SPP,SP1,ELOVL3,colon,SP1 IP - HCT116 cells
36,36,36,SPP,CEBPB,ELOVL3,liver,"CEBPB IP - HepG2 cells, CEBPB IP | FORSK - HepG2 cells, CEBPB ChIP-Seq - HepG2"
37,37,37,SPP,CTCF,ELOVL3,colon,"CTCF IP - HCT116 cells, Rep 2 , CTCF IP - Rep 3 , CTCF IP - Caco-2 cells, Rep 1 , CTCF IP - HCT116 cells, Rep 1 , CTCF IP - Rep 1 , CTCF IP - HCT116 cells, CTCF IP - Caco , CTCF IP - Rep 2 "
38,38,38,SPP,GATA3,ELOVL3,mammarygland,"GATA3 IP - MCF7 cells, GATA3 IP - T47D cells"
39,39,39,SPP,CTCF,ELOVL3,stemcells,"CTCF IP - Rep 6 , CTCF IP - H1 cells , CTCF IP - H1 cells, CTCF IP - Rep 2 , CTCF IP - Rep 4 , CTCF IP - Rep 5 , CTCF IP - Rep 1 , CTCF IP - Rep 7 , CTCF IP - Rep 3 "
40,40,40,SPP,GABPA,ELOVL3,leukocytes,"GABPA IP - Jurkat, Rep 2"
41,41,41,SPP,JUN,ELOVL3,vasculature,JUN IP
42,42,42,SPP,TCF12,ELOVL3,stemcells,TCF12 IP - H1 cells
43,43,43,SPP,SPI1,ELOVL3,leukocytes,"SPI1 IP | RUNX1 KD, SPI1 IP - K562 cells, SPI1 IP, SPI1 IP - HL-60 cells, Rep 4 , SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 6 , SPI1 IP - U-937 cells, Rep 4 , SPI1 IP - GM12891 cells, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP - HL cells, SPI1 IP, SPI1 IP - U-937 cells, Rep 1 "
44,44,44,SPP,RUNX1,ELOVL3,leukocytes,"SPI1 IP | RUNX1 KD, RUNX1 IP - Rep 2"
45,45,45,SPP,EGR1,ELOVL3,leukocytes,EGR1 IP - K562 cells
46,46,46,SPP,NFYB,ELOVL3,leukocytes,"NFYB IP - K562 cells, NFYB IP - GM12878 cells"
47,47,47,SPP,MAX,ELOVL3,stemcells,"MAX IP - H1 cells, MAX IP - H1 cells"
48,48,48,SPP,STAT3,ELOVL3,leukocytes,"STAT3 IP - OCI-LY7, STAT3 IP - SU-DHL-4, STAT3 IP - U-2932, STAT3 IP - SU-DHL-6"
49,49,49,SPP,CEBPA,ELOVL3,leukocytes,"CEBPA IP - U-937 cells, Rep 1 , CEBPA IP - U-937 cells, Rep 2 , CEBPA IP"
50,50,50,SPP,YY1,ELOVL3,leukocytes,"YY1 IP - K562 cells, Rep 2, YY1 IP - GM12891 cells, YY1 IP - GM12878 cells, YY1 IP - K562 cells, Rep 1, YY1 IP - GM12892 cells, Rep 1"
51,51,51,SPP,ZNF263,ELOVL3,kidney,ZNF263 IP - HEK293 cells
52,52,52,SPP,CREB1,ELOVL3,liver,"CREB1 IP, CREB1 IP, CREB1 IP - HepG2 cells"
53,53,53,SPP,R1881,ELOVL3,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, GATA2 KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2"
54,54,54,SPP,E2F6,ELOVL3,lung,E2F6 IP - A549 cells
55,55,55,SPP,RELA,ELOVL3,leukocytes,"RELA IP | TNF - GM19193 cells, RELA IP | TNF - GM19099 cells, RELA IP | BAY082  - IVD Th1 cells, PIA, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM18951 cells"
56,56,56,SPP,TNF,ELOVL3,leukocytes,"RELA IP | TNF - GM19193 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM18951 cells"
57,57,57,SPP,CTCF,ELOVL3,lung,"CTCF IP - AG04450 cells, Rep 2 , CTCF IP | DEX - A549 cells, CTCF IP - WI-38 cells, Rep 1 , CTCF IP - A549 cells, CTCF IP - IMR cells, CTCF IP - A549 cells, Rep 2 , CTCF IP - NHLF cells , CTCF ChIP-Seq - A549, CTCF IP - HPF cells, Rep 2 , CTCF IP - AG04450 cells, Rep 1 , CTCF IP | DEX - A549 cells , CTCF IP - WI-38 cells, Rep 2 , CTCF IP - A549 cells, Rep 1 , CTCF IP - HPF cells, Rep 1 , CTCF IP - A549 cells , CTCF IP - SAEC cells, Rep 2 , CTCF IP - NHLF cells , CTCF IP - SAEC cells, Rep 1 "
58,58,58,SPP,KLF11,ELOVL3,adiposetissue,"KLF11 ChIP-Seq, Rep 2, KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2"
59,59,59,SPP,CTCF,ELOVL3,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 6 , CTCF IP - MEG-01 cells, Rep 2 , CTCF IP - MEG-01 cells, Rep 4 , CTCF IP - MEG-01 cells, Rep 10 , CTCF IP - CHRF-288-11 cells, Rep 1 , CTCF IP - MEG-01 cells, Rep 8 "
60,60,60,SPP,DEX,ELOVL3,lung,"CTCF IP | DEX - A549 cells, FOXA1 IP | DEX - A549 cells, CTCF IP | DEX - A549 cells , CREB1 IP | DEX - A549 cells"
61,61,61,SPP,RBPJ,ELOVL3,leukocytes,"RBPJ IP | COMPE, RBPJ IP | COMPE - wash"
62,62,62,SPP,COMPE,ELOVL3,leukocytes,"RBPJ IP | COMPE, RBPJ IP | COMPE - wash"
63,63,63,SPP,CREB1,ELOVL3,leukocytes,"CREB1 IP - K562 cells, CREB1 IP - GM12878 cells"
64,64,64,SPP,HEY1,ELOVL3,leukocytes,HEY1 IP - K562 cells
65,65,65,SPP,JUND,ELOVL3,leukocytes,JUND IP - K562 cells
66,66,66,SPP,ERG,ELOVL3,prostate,"DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, ERG ChIP-Seq"
67,67,67,SPP,DHT,ELOVL3,prostate,"DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, DHT | FOXA1 ChIP-Seq"
68,68,68,SPP,TP53,ELOVL3,mammarygland,"TP53 IP, TP53 IP | NUTL3 - MCF-7"
69,69,69,SPP,MXI1,ELOVL3,uterus,MXI1 IP - HeLa cells
70,70,70,SPP,MAX,ELOVL3,liver,"MAX IP - HepG2 cells, MAX IP - HepG2 cells, MAX IP - MCF7 cells"
71,71,71,SPP,TEAD4,ELOVL3,colon,TEAD4 IP - HCT116 cells
72,72,72,SPP,DHT,ELOVL3,mammarygland,"DHT | MYC ChIP-Seq, DHT | FOXA1 ChIP-Seq"
73,73,73,SPP,GTF2F1,ELOVL3,uterus,GTF2F1 IP - HeLa cells
74,74,74,SPP,FOS,ELOVL3,leukocytes,FOS IP - K562 cells
75,75,75,SPP,CTCF,ELOVL3,uterus,"CTCF IP - HeLa cells , CTCF IP - HeLa cells, Rep 1 , CTCF IP - ECC1 cells"
76,76,76,SPP,ZNF384,ELOVL3,leukocytes,ZNF384 IP - K562 cells
77,77,77,SPP,E2F3,ELOVL3,colon,E2F3 IP 
78,78,78,SPP,GTF2B,ELOVL3,uterus,GTF2B IP - Rep 3
79,79,79,SPP,CEBPB,ELOVL3,bone,"CEBPB IP, CEBPB IP"
80,80,80,SPP,JUND,ELOVL3,uterus,JUND IP - HeLa cells
81,81,81,SPP,4HT,ELOVL3,mammarygland,"MYC IP | 4HT - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, STAT3 IP | 4HT - MCF10 cells, 12 h"
82,82,82,SPP,MXI1,ELOVL3,cns,MXI1 IP - SK-N-SH cells 
83,83,83,SPP,MXI1,ELOVL3,leukocytes,MXI1 IP - GM12878 cells
84,84,84,SPP,FORSK,ELOVL3,liver,CEBPB IP | FORSK - HepG2 cells
85,85,85,SPP,USF1,ELOVL3,uterus,USF1 IP - ECC1 cells
86,86,86,SPP,E2F6,ELOVL3,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells"
87,87,87,SPP,ELF3,ELOVL3,pancreas,"ELF3 IP, ELF3 IP, ELF3 IP | KLF5 KO"
88,88,88,SPP,SP1,ELOVL3,leukocytes,"SP1 IP - GM12878 cells, SP1 IP - K562 cells"
89,89,89,SPP,FOS,ELOVL3,mammarygland,"FOS IP | 4HT - MCF10A cells, 36 h, FOS IP - MCF10A cells, FOS IP | 17BE2, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h"
90,90,90,SPP,ZNF143,ELOVL3,leukocytes,"ZNF143 IP - GM12878 cells, ZNF143 IP - K562 cells"
91,91,91,SPP,TEAD4,ELOVL3,leukocytes,TEAD4 IP - K562 cells
92,92,92,SPP,KLF5,ELOVL3,pancreas,"FOXA1 IP | KLF5 KO, KLF5 IP, ELF3 IP | KLF5 KO"
93,93,93,SPP,MAFK,ELOVL3,uterus,MAFK IP - HeLa cells
94,94,94,SPP,TEAD4,ELOVL3,liver,TEAD4 IP - HepG2 cells
95,95,95,SPP,TFAP4,ELOVL3,leukocytes,TFAP4 IP - Rep 1
96,96,96,SPP,IFNG,ELOVL3,leukocytes,"MYC IP | IFNG - K562 cells, 6 h, IRF1 IP | IFNG - K562 cells, 6 h, STAT1 IP - Rep 5, STAT1 IP - Rep 4, STAT1 IP - Rep 3, MYC IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 2"
97,97,97,SPP,STAT1,ELOVL3,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min"
98,98,98,SPP,IFNG,ELOVL3,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min"
99,99,99,SPP,JUND,ELOVL3,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells"
100,100,100,SPP,GATA4,ELOVL3,stemcells,GATA4 IP - Rep 3 
101,101,101,SPP,EGR1,ELOVL3,uterus,EGR1 IP - ECC1 cells
102,102,102,SPP,SP1,ELOVL3,liver,SP1 IP - HepG2 cells
103,103,103,SPP,E2F6,ELOVL3,stemcells,E2F6 IP - H1 cells
104,104,104,SPP,SP1,ELOVL3,stemcells,"SP1 IP - Rep 2 , SP1 IP - Rep 1 , SP1 IP - H1 cells"
105,105,105,SPP,GATA4,ELOVL3,stomach,GATA4 IP - AGS
106,106,106,SPP,CTCF,ELOVL3,heart,"CTCF IP - HCF cells , CTCF IP - myocytes cells, Rep 1 , CTCF IP - myocytes cells, Rep 2 "
107,107,107,SPP,IRF1,ELOVL3,leukocytes,"IRF1 IP | IFNG - K562 cells, 6 h"
108,108,108,SPP,CEBPB,ELOVL3,lung,"CEBPB IP - A549 cells, CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90"
109,109,109,SPP,ZNF143,ELOVL3,stemcells,ZNF143 IP - H1 cells
110,110,110,SPP,TEAD4,ELOVL3,stemcells,TEAD4 IP - H1 cells
111,111,111,SPP,JUN,ELOVL3,mammarygland,"JUN IP - Rep 2, JUN IP - Rep 1"
112,112,112,SPP,FOSL2,ELOVL3,cns,FOSL2 IP - SK-N-SH cells
113,113,113,SPP,NFKB2,ELOVL3,leukocytes,"NFKB2 IP - Rep 1, NFKB2 IP - Rep 2"
114,114,114,SPP,ELF1,ELOVL3,colon,ELF1 IP - HCT116 cells
115,115,115,SPP,DEX,ELOVL3,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2"
116,116,116,SPP,CTCF,ELOVL3,bone,"CTCF IP - Osteoblasts , CTCF IP"
117,117,117,SPP,SIX2,ELOVL3,kidney,"SIX2 IP - 17 weeks, Rep 2, SIX2 IP - 17 weeks, Rep 1"
118,118,118,SPP,TBP,ELOVL3,uterus,TBP IP - HeLa cells
119,119,119,SPP,HIF1A,ELOVL3,bone,HIF1A IP
120,120,120,SPP,IRF1,ELOVL3,pancreas,IRF1 IP
121,121,121,SPP,E2F6,ELOVL3,uterus,E2F6 IP - HeLa cells
