Database,TF,TargetGene,Tissue,Experiment
SPP,SPI1,APOA2,leukocytes,"SPI1 IP - U-937 cells, Rep 8 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP - GM12878 cells, Rep 1 , SPI1 IP - U-937 cells, Rep 4 , SPI1 IP - GM12891 cells, SPI1 IP - HL-60 cells, Rep 2 , ROSI | SPI1 ChIP-Seq, SPI1 IP - U-937 cells, Rep 1 , SPI1 IP - GM12878 cells, Rep 5 , SPI1 IP, SPI1 IP - GM12878 cells, SPI1 IP - U-937 cells, Rep 5 , SPI1 IP - HL cells, SPI1 IP - U-937 cells, Rep 10 , SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 3 , SPI1 IP | RUNX1 KD, SPI1 IP - HL-60 cells, Rep 1 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP - HL-60 cells, Rep 3 , SPI1 IP, SPI1 IP - U-937 cells, Rep 6 , SPI1 IP - K562 cells, SPI1 IP - U-937 cells, Rep 2 , SPI1 IP - HL-60 cells, Rep 4 "
SPP,RELA,APOA2,colon,RELA IP 
SPP,MYC,APOA2,mammarygland,"DHT | MYC ChIP-Seq, MYC IP - MCF-10A cells, MYC IP | 4HT - MCF10A cells"
SPP,DHT,APOA2,mammarygland,"DHT | MYC ChIP-Seq, DHT | FOXA1 ChIP-Seq"
SPP,CEBPB,APOA2,colon,"CEBPB IP | 125DVD3, CEBPB IP - HCT116 cells"
SPP,125DVD3,APOA2,colon,"CEBPB IP | 125DVD3, CDX2 IP | 125DVD3"
SPP,RELA,APOA2,adiposetissue,"RELA IP, RELA IP, RELA IP, RELA IP"
SPP,EGR1,APOA2,uterus,EGR1 IP - ECC1 cells
SPP,CTCF,APOA2,leukocytes,"CTCF IP - K562 cells, Rep 16 , CTCF IP - GM12878 cells , CTCF IP - K562 cells, Rep 14 , CTCF IP - MS1 cells, Rep 1 , CTCF IP - F36P cells, Rep 3 , CTCF IP - NB4 cells , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM06986 cells, CTCF IP -  CD20+ cells , CTCF IP - F36P cells, Rep 18 , CTCF IP - GM12005 cells, Rep 1, CTCF IP - GM19099 cells, Rep 1 , CTCF IP - GM12868 cells , CTCF IP - F36P cells, Rep 17 , CTCF IP - GM12890 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - GM12864 cells, Rep 2 , CTCF IP - CD14+ cells , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM18951 cells, Rep 2 , CTCF IP - KU812 cells, Rep 5 , CTCF ChIP-Seq - GM12878, CTCF IP - GM12749 cells, Rep 2, CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - GM12874 cells, Rep 1 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 2 , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP - F36P cells, Rep 14 , CTCF IP - GM18951 cells, Rep 1 , CTCF IP - GM12867 cells , CTCF IP - GM07037 cells, CTCF IP, CTCF IP - GM11994 cells, Rep 2, CTCF IP - GM19193 cells, Rep 1 , CTCF IP - GM12489 cells, Rep 2, CTCF IP - K562 cells, Rep 12 , CTCF IP - HL-60 cells, Rep 9 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 6 , CTCF IP - KU812 cells, Rep 13 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - UT-7 cells, Rep 3 , CTCF IP - GM12871 cells , CTCF IP - GM12874 cells, CTCF IP - UT-7 cells, Rep 5 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12815 cells, Rep 1, CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 1 , CTCF IP - GM12866 cells , CTCF IP - F36P cells, Rep 5 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 4 , CTCF IP - UT-7 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 2 , CTCF IP - HL-60 cells, Rep 7 , CTCF IP - GM12869 cells , CTCF IP - GM12006 cells, Rep 1, CTCF IP - GM12865 cells, Rep 3 , CTCF IP - UT-7 cells, Rep 2 , CTCF IP - GM06990 cells, Rep 1 , CTCF IP - GM11894 cells, Rep 1, CTCF IP - U-937 cells, Rep 1 , CTCF IP - KU812 cells, Rep 9 , CTCF IP - F36P cells, Rep 1 , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM12875 cells, Rep 2 , CTCF IP - GM12815 cells, Rep 2, CTCF IP - GM2630 cells, Rep 3 , CTCF IP - F36P cells, Rep 7 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - GM12814 cells, Rep 1, CTCF IP - K562 cells, CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM11894 cells, Rep 2, CTCF IP - GM11881 cells, CTCF IP - F36P cells, Rep 11 , CTCF IP - GM2630 cells, Rep 1 , CTCF IP - HeLa cells, Rep 2 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12865 cells, Rep 1 , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM12872 cells, Rep 2 , CTCF IP - GM12864 cells, Rep 3 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM10847 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 1 , CTCF IP - GM12874 cells, Rep 2 , CTCF IP - F36P cells, Rep 19 , CTCF IP - GM12005 cells, Rep 2, CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM12828 cells, CTCF IP - F36P cells, Rep 13 , CTCF IP - HL , CTCF IP - GM11811 cells, Rep 1, CTCF IP - GM12234 cells, CTCF IP - GM12814 cells, Rep 2, CTCF IP - GM12489 cells, Rep 1, CTCF IP - GM2255 cells, Rep 2 , CTCF IP - GM06990 cells, Rep 2 , CTCF IP - K562 cells, Rep 15 , CTCF IP -  DND , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 1 , CTCF IP - GM12870 cells , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM12872 cells, Rep 3 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - GM12006 cells, Rep 2, CTCF IP - GM12749 cells, Rep 1, CTCF IP - K562 cells, CTCF IP - GM2588 cells, Rep 3 , CTCF IP - GM07346 cells, CTCF IP - GM18526 cells, Rep 1 , CTCF IP - GM19193 cells, Rep 2 , CTCF IP - GM12154 cells, Rep 2, CTCF IP - F36P cells, Rep 10 , CTCF IP - GM12864 cells, Rep 1 , CTCF IP - F36P cells, Rep 2 , CTCF IP - GM12155 cells, Rep 1, CTCF IP - K562 cells, Rep 13 , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP - U-937 cells, Rep 2 , CTCF IP - GM12872 cells, CTCF IP - K562 cells, Rep 2 , CTCF IP - KU812 cells, Rep 17 , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM11831 cells, CTCF IP - K562 cells , CTCF IP - GM12872 cells, Rep 1 , CTCF IP - GM11994 cells, Rep 1, CTCF IP - F36P cells, Rep 15 , CTCF IP - GM12154 cells, Rep 1, CTCF IP - GM11992 cells, Rep 2, CTCF IP - GM2610 cells, Rep 2 , CTCF IP - F36P cells, Rep 6 , CTCF IP - GM11992 cells, Rep 1, CTCF IP - F36P cells, Rep 9 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12801 cells , CTCF IP - KU812 cells, Rep 1 , CTCF IP - GM11811 cells, Rep 2, CTCF IP - GM12865 cells, Rep 2 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 3 "
SPP,TEAD4,APOA2,stemcells,TEAD4 IP - H1 cells
