Database,TF,TargetGene,Tissue,Experiment
SPP,FOXA1,APOA4,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, 17BE2 + TNF | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP - T47D cells, FOXA1 IP | 17BE2 - MCF-7, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq"
SPP,17BE2,APOA4,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP | 17BE2 - MCF-7, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq"
SPP,JUND,APOA4,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells"
SPP,CTCF,APOA4,leukocytes,"CTCF IP - GM12892 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - F36P cells, Rep 14 , CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - GM06986 cells, CTCF IP - F36P cells, Rep 10 , CTCF ChIP-Seq - GM12878, CTCF IP - GM12891 cells, Rep 2 , CTCF IP - F36P cells, Rep 6 , CTCF IP - F36P cells, Rep 11 , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - K562 cells , CTCF IP - F36P cells, Rep 2 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - F36P cells, Rep 3 , CTCF IP - K562 cells, CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM12892 cells, Rep 1 "
SPP,OTX2,APOA4,stemcells,OTX2 IP - Rep 10 
SPP,CREB1,APOA4,liver,"CREB1 IP, CREB1 IP - HepG2 cells, CREB1 IP"
SPP,CTCF,APOA4,skin,"CTCF IP - AG04449 cells, Rep 1 "
SPP,GATA4,APOA4,stemcells,"GATA4 IP - Rep 8 , GATA4 IP - Rep 9 , GATA4 IP - Rep 10 , GATA4 IP - Rep 7 , GATA4 IP - Rep 11 "
SPP,CTCF,APOA4,cns,"CTCF IP - SK-N-SH cells, Rep 2 , CTCF IP - SK-N-SH cells, Rep 1 , CTCF IP - BE(2)-C cells, Rep 1 , CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - BE(2)-C cells, Rep 2 "
SPP,MAFK,APOA4,liver,"MAFK IP - HepG2 cells, Rep 2"
SPP,TEAD4,APOA4,liver,TEAD4 IP - HepG2 cells
SPP,TCF12,APOA4,liver,TCF12 IP - HepG2 cells
SPP,CTCF,APOA4,liver,"CTCF IP - SK-N-SH cells, CTCF IP - HepG2 cells, Rep 2 , CTCF IP - HepG2 cells , CTCF IP, CTCF IP - HepG2 cells, Rep 1 "
SPP,FOXH1,APOA4,embryonictissue,FOXH1 IP - endoderm
