Database,TF,TargetGene,Tissue,Experiment
SPP,FOSL2,AKR1D1,liver,FOSL2 IP - HepG2 cells
SPP,SPI1,AKR1D1,leukocytes,"SPI1 IP, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP - GM12891 cells, SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - HL cells, SPI1 IP - GM12878 cells"
SPP,HEY1,AKR1D1,liver,HEY1 IP - HepG2 cells
SPP,FOXA1,AKR1D1,mammarygland,"FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP - T47D cells, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1"
SPP,MAFF,AKR1D1,liver,MAFF IP - HepG2 cells
SPP,DEX,AKR1D1,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2"
SPP,CEBPB,AKR1D1,leukocytes,"CEBPB IP, CEBPB ChIP-Seq - K562"
SPP,FOS,AKR1D1,mammarygland,"FOS IP | 4HT - MCF10A cells, 4 h, FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 12 h"
SPP,4HT,AKR1D1,mammarygland,"FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 12 h"
SPP,MAFK,AKR1D1,liver,"MAFK IP - HepG2 cells, Rep 2, MAFK IP - HepG2 cells, Rep 1"
SPP,OTX2,AKR1D1,stemcells,"OTX2 IP - Rep 10 , OTX2 IP - Rep 3 "
SPP,CEBPB,AKR1D1,uterus,CEBPB ChIP-Seq - HeLaS3
SPP,CEBPB,AKR1D1,colon,"CEBPB IP, CEBPB IP | 125DVD3, CEBPB IP - HCT116 cells"
SPP,GATA3,AKR1D1,mammarygland,GATA3 IP - MCF7 cells
SPP,FOXA1,AKR1D1,prostate,"EtOH | FOXA1 ChIP-Seq - Rep 2, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, CON KD  | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, POU2F1 KD + DHT | FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - LNCaP-abl, CON KD | FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 2, GATA2 KD  | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq - C4- Rep 2B, FOXA1 ChIP-Seq"
SPP,FOXA1,AKR1D1,lung,"FOXA1 IP | DEX - A549 cells, FOXA1 IP - A549 cells"
SPP,DEX,AKR1D1,lung,FOXA1 IP | DEX - A549 cells
SPP,SP1,AKR1D1,liver,SP1 IP - HepG2 cells
SPP,ZEB1,AKR1D1,liver,ZEB1 IP - HepG2 cells
SPP,AR,AKR1D1,prostate,AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq
SPP,MAX,AKR1D1,leukocytes,MAX IP - K562 cells
SPP,DHT,AKR1D1,prostate,"DHT | FOXA1 ChIP-Seq, POU2F1 KD + DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq - C4- Rep 2B"
SPP,JUND,AKR1D1,vasculature,JUND IP
SPP,R1881,AKR1D1,prostate,"GATA2 KD + R1881 | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1"
SPP,GATA2,AKR1D1,prostate,"GATA2 KD + R1881 | FOXA1 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq"
SPP,POU5F1,AKR1D1,stemcells,"POU5F1 IP, POU5F1 IP - Rep 1 "
SPP,17BE2,AKR1D1,mammarygland,"17BE2 | FOXA1 ChIP-Seq, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1"
SPP,EBF1,AKR1D1,leukocytes,EBF1 IP - GM12878 cells
SPP,JUN,AKR1D1,mammarygland,"JUN IP - Rep 1, JUN IP - Rep 2"
SPP,MAX,AKR1D1,liver,MAX IP - HepG2 cells
SPP,CREB1,AKR1D1,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1"
SPP,MAX,AKR1D1,uterus,"MAX IP - HeLa cells, Rep 1"
SPP,CEBPB,AKR1D1,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP | FORSK - HepG2 cells, CEBPB IP - HepG2 cells"
SPP,JUND,AKR1D1,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells"
SPP,CEBPB,AKR1D1,lung,"CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90"
SPP,125DVD3,AKR1D1,colon,CEBPB IP | 125DVD3
SPP,CEBPB,AKR1D1,mammarygland,CEBPB IP - MCF7 cells
SPP,FOSL1,AKR1D1,mammarygland,FOSL1 IP
SPP,CEBPB,AKR1D1,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP"
SPP,RELA,AKR1D1,leukocytes,"RELA IP | TNF - GM19193 cells, RELA IP | TNF - GM19099 cells"
SPP,TNF,AKR1D1,leukocytes,RELA IP | TNF - GM19193 cells
SPP,GATA4,AKR1D1,stomach,GATA4 IP - AGS
SPP,JUND,AKR1D1,stemcells,"JUND IP - H1 cells, JUND IP - H1 cells"
SPP,FOXA1,AKR1D1,liver,"FOXA1 IP - HepG2 cells, Rep 2, FOXA1 IP - HepG2 cells, Rep 1"
SPP,REST,AKR1D1,stemcells,"REST IP - H1 cells, Rep 2"
SPP,IRF4,AKR1D1,leukocytes,IRF4 IP
SPP,USF2,AKR1D1,uterus,USF2 IP - HeLa cells
SPP,CREB1,AKR1D1,liver,"CREB1 IP, CREB1 IP - HepG2 cells"
SPP,JUND,AKR1D1,uterus,JUND IP - HeLa cells
SPP,POU2F1,AKR1D1,prostate,POU2F1 KD + DHT | FOXA1 ChIP-Seq
SPP,TEAD1,AKR1D1,cns,TEAD1 IP - Rep 1
SPP,FOXA2,AKR1D1,liver,FOXA2 IP - HepG2 cells
SPP,ATF3,AKR1D1,colon,"ATF3 IP - HCT116 cells, ATF3 IP | CAMPTO"
SPP,ARID3A,AKR1D1,liver,ARID3A IP - HepG2 cells
SPP,CEBPA,AKR1D1,leukocytes,CEBPA IP
SPP,FORSK,AKR1D1,liver,CEBPB IP | FORSK - HepG2 cells
SPP,TCF12,AKR1D1,liver,TCF12 IP - HepG2 cells
SPP,TEAD4,AKR1D1,liver,TEAD4 IP - HepG2 cells
SPP,FOXA2,AKR1D1,stemcells,FOXA2 IP - Rep 5 
SPP,FOXA1,AKR1D1,pancreas,"FOXA1 IP | KLF5 KO, FOXA1 IP, FOXA1 IP"
SPP,KLF5,AKR1D1,pancreas,FOXA1 IP | KLF5 KO
SPP,FOSL1,AKR1D1,colon,FOSL1 IP - HCT116 cells
SPP,TEAD4,AKR1D1,stemcells,TEAD4 IP - H1 cells
SPP,SP1,AKR1D1,stemcells,SP1 IP - H1 cells
SPP,JUN,AKR1D1,liver,JUN IP - HepG2 cells
SPP,MYBL2,AKR1D1,liver,MYBL2 IP - HepG2 cells
SPP,FOXA1,AKR1D1,stemcells,FOXA1 IP - Rep 5 
SPP,ATF2,AKR1D1,stemcells,ATF2 IP - H1 cells
SPP,SOX2,AKR1D1,stemcells,SOX2 IP
SPP,FOXA2,AKR1D1,lung,FOXA2 IP - A549 cells
SPP,FOXA2,AKR1D1,embryonictissue,FOXA2 IP - Rep 1
SPP,JUND,AKR1D1,colon,JUND IP - HCT116 cells
SPP,TP53,AKR1D1,mammarygland,TP53 IP
